"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"KCNQ3",2.59380875148535e-07,3.43598913252651,0.314,0,0.00768649285415168,"KCNQ3"
"KCNS3",2.59380875148535e-07,3.9040562871104,0.314,0,0.00768649285415168,"KCNS3"
"LCN2",2.59380875148535e-07,4.88996369864441,0.314,0,0.00768649285415168,"LCN2"
"LRP11",2.59380875148535e-07,3.376440959461,0.314,0,0.00768649285415168,"LRP11"
"MECOM",2.59380875148535e-07,3.36544804815354,0.314,0,0.00768649285415168,"MECOM"
"MOB1B",2.59380875148535e-07,3.92177792657661,0.314,0,0.00768649285415168,"MOB1B"
"RRAD",2.59380875148535e-07,4.09866251615655,0.314,0,0.00768649285415168,"RRAD"
"SIPA1L2",2.59380875148535e-07,3.81184968292815,0.314,0,0.00768649285415168,"SIPA1L2"
"SLC22A18AS",2.59380875148535e-07,3.98270963983044,0.314,0,0.00768649285415168,"SLC22A18AS"
"TJP1",2.59380875148535e-07,3.84693149690605,0.314,0,0.00768649285415168,"TJP1"
"VSTM2L",2.59380875148535e-07,3.76591896431177,0.314,0,0.00768649285415168,"VSTM2L"
"GPC4",2.61660622977909e-07,2.49624978530014,0.353,0.013,0.00775405090132734,"GPC4"
"TIMP2",2.66236252085874e-07,1.84143331322036,0.569,0.133,0.0078896450943128,"TIMP2"
"RBMS2",2.71298975114262e-07,2.24641794871226,0.392,0.027,0.00803967382853604,"RBMS2"
"DSG2",2.73028189135235e-07,3.22587281056071,0.353,0.013,0.00809091735683355,"DSG2"
"BHLHE40",2.76866316147702e-07,2.20734022827193,0.706,0.307,0.008204656412721,"BHLHE40"
"F11R",2.8378956193161e-07,3.11989449087429,0.549,0.107,0.00840981987828132,"F11R"
"C11orf74",2.90960891453658e-07,1.75997750656225,0.471,0.067,0.0086223350573377,"C11orf74"
"DPYSL2",3.03194207492285e-07,2.79284836716285,0.569,0.147,0.00898485714482636,"DPYSL2"
"DOCK5",3.05558783427595e-07,3.50100126797517,0.431,0.053,0.00905492898809334,"DOCK5"
"HMGB3",3.08555919080614e-07,3.02515630754454,0.51,0.12,0.00914374610603491,"HMGB3"
"ASPH",3.16033366683651e-07,2.6509181633893,0.647,0.227,0.00936533278830332,"ASPH"
"CERS6",3.22191659523548e-07,2.981642730225,0.51,0.093,0.00954782763832083,"CERS6"
