"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"SUCNR1",8.9228576660527e-09,3.06873181465801,0.427,0.092,0.000264419964075806,"SUCNR1"
"UNC13B",9.09793349325017e-09,2.34769367639714,0.39,0.067,0.000269608161138976,"UNC13B"
"LRRC4",9.31085621132325e-09,2.43279446876106,0.354,0.042,0.000275917912966353,"LRRC4"
"AGRP",9.31596193369262e-09,4.06000785989317,0.329,0.033,0.000276069215943047,"AGRP"
"PPARG",9.42795713095584e-09,1.69944169534334,0.524,0.158,0.000279388081618745,"PPARG"
"PRKCDBP",9.46700798797849e-09,3.42197440416741,0.622,0.258,0.000280545314715755,"PRKCDBP"
"APOE",9.52520705164125e-09,1.8909729849391,0.951,0.658,0.000282269985768337,"APOE"
"STAC3",9.54561608868687e-09,2.26481896407018,0.683,0.267,0.000282874787172147,"STAC3"
"PLEKHA5",9.69428883623939e-09,2.04978118296891,0.72,0.275,0.000287280555373118,"PLEKHA5"
"IMPA2",9.69931341554512e-09,2.53338726637038,0.683,0.267,0.000287429453756264,"IMPA2"
"SLC22A3",9.74990601728097e-09,3.87165086800083,0.293,0.017,0.000288928714916104,"SLC22A3"
"NETO2",9.79625897685925e-09,2.58256744503912,0.573,0.167,0.000290302338520247,"NETO2"
"AJUBA",9.87253884099839e-09,3.0929311310172,0.476,0.092,0.000292562816014146,"AJUBA"
"GPR35",9.90114978105382e-09,3.19705314624778,0.598,0.192,0.000293410672611749,"GPR35"
"NLN",1.02492149673876e-08,2.40856913365226,0.695,0.275,0.000303725236343564,"NLN"
"CDC42BPG",1.03595891417821e-08,1.74933312626557,0.378,0.05,0.000306996064627571,"CDC42BPG"
"OAZ3",1.04213274681272e-08,2.19303738851687,0.415,0.075,0.000308825618190483,"OAZ3"
"RBBP8",1.04613407893976e-08,2.08689246476048,0.683,0.292,0.000310011372953008,"RBBP8"
"MICALCL",1.04775729610138e-08,3.20915215713161,0.39,0.058,0.000310492397126682,"MICALCL"
"TUSC1",1.05187389395102e-08,2.35393360566512,0.463,0.108,0.000311712309733446,"TUSC1"
"SULF1",1.06971978067574e-08,4.24255167369438,0.329,0.033,0.000317000759805448,"SULF1"
"FKBP10",1.07072469918124e-08,2.5514921867852,0.402,0.067,0.00031729855735537,"FKBP10"
"STK3",1.07392023229649e-08,2.10946917563363,0.732,0.283,0.000318245521638741,"STK3"
"GPR37",1.08192689392975e-08,3.66589133743548,0.268,0.008,0.000320618215747142,"GPR37"
"TGFB2",1.10375863717149e-08,2.74923508887673,0.293,0.017,0.000327087834539399,"TGFB2"
"EXT1",1.11012367618176e-08,3.22725980594226,0.598,0.2,0.000328974050199702,"EXT1"
"DLC1",1.14532970333361e-08,2.49021057338151,0.366,0.05,0.000339407004285882,"DLC1"
"RP11-365P13.5",1.15254783076756e-08,2.91418683069087,0.354,0.05,0.000341546024169658,"RP11-365P13.5"
"NLRP3",1.15835972755149e-08,2.76603626198947,0.598,0.242,0.000343268321662608,"NLRP3"
"CD300LF",1.1687509720358e-08,2.12214118327925,0.585,0.225,0.000346347663053088,"CD300LF"
"RAB42",1.18463861769514e-08,3.05631935227002,0.524,0.175,0.000351055807967776,"RAB42"
"CYP2S1",1.18503815426454e-08,2.76816400980961,0.402,0.075,0.000351174206634754,"CYP2S1"
"TFCP2L1",1.21627638706691e-08,2.31714033077765,0.39,0.067,0.000360431344543408,"TFCP2L1"
"MACC1",1.22415477986986e-08,2.23160489096194,0.61,0.217,0.000362766027466634,"MACC1"
"NR1H3",1.22934998140459e-08,2.44529428551924,0.683,0.283,0.000364305573489437,"NR1H3"
"B4GALNT1",1.29859490695266e-08,3.73794970129664,0.268,0.008,0.000384825614726351,"B4GALNT1"
"TJP2",1.32175808107437e-08,2.18303033490049,0.646,0.233,0.00039168978974558,"TJP2"
"ENKUR",1.33280126895388e-08,2.31168818784733,0.268,0.008,0.000394962328041793,"ENKUR"
"TUFT1",1.34388450041069e-08,0.750236030069459,0.463,0.108,0.000398246732851703,"TUFT1"
"GAS2L3",1.35584549220919e-08,1.99252626451747,0.463,0.117,0.000401791253161271,"GAS2L3"
"MRO",1.36788235850984e-08,2.63754106242855,0.268,0.008,0.000405358258120806,"MRO"
"SLC28A3",1.36788235850984e-08,1.62535720819605,0.268,0.008,0.000405358258120806,"SLC28A3"
"ITGAM",1.370178941458e-08,2.923752306525,0.671,0.317,0.000406038827511663,"ITGAM"
"PRDM16",1.40385983364881e-08,3.0987681198861,0.268,0.008,0.000416019823103488,"PRDM16"
"C9orf135",1.40499203596965e-08,2.71647772373073,0.244,0,0.000416355339939247,"C9orf135"
"CKMT1A",1.40499203596965e-08,1.952824038033,0.244,0,0.000416355339939247,"CKMT1A"
"EDN2",1.40499203596965e-08,2.48737533544683,0.244,0,0.000416355339939247,"EDN2"
"ELFN2",1.40499203596965e-08,3.80705578107101,0.244,0,0.000416355339939247,"ELFN2"
"EPN3",1.40499203596965e-08,1.94518110324376,0.244,0,0.000416355339939247,"EPN3"
