"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"CLRN1",0.23149795599002,-0.598667235110081,0,0.02,1,"CLRN1"
"CLRN1-AS1",0.23149795599002,-0.628024001561641,0,0.02,1,"CLRN1-AS1"
"CLTCL1",0.23149795599002,-0.919117061431417,0,0.02,1,"CLTCL1"
"CLVS1",0.23149795599002,-2.0386342745952,0,0.02,1,"CLVS1"
"CMC4",0.23149795599002,-1.36779582635535,0,0.02,1,"CMC4"
"CNGA1",0.23149795599002,-0.754387962856292,0,0.02,1,"CNGA1"
"CNGA3",0.23149795599002,-1.20287110141834,0,0.02,1,"CNGA3"
"CNN1",0.23149795599002,-0.715099064484278,0,0.02,1,"CNN1"
"CNPY1",0.23149795599002,-0.946582722715688,0,0.02,1,"CNPY1"
"CNTNAP1",0.23149795599002,-0.628024001561641,0,0.02,1,"CNTNAP1"
"COL13A1",0.23149795599002,-0.631678224333843,0,0.02,1,"COL13A1"
"COL14A1",0.23149795599002,-0.61350603034774,0,0.02,1,"COL14A1"
"COL28A1",0.23149795599002,-0.726524986944595,0,0.02,1,"COL28A1"
"COL4A2-AS2",0.23149795599002,-1.22784301463764,0,0.02,1,"COL4A2-AS2"
"COL6A5",0.23149795599002,-0.810892654690031,0,0.02,1,"COL6A5"
"COL9A1",0.23149795599002,-0.726524986944595,0,0.02,1,"COL9A1"
"COLEC11",0.23149795599002,-2.55922474807443,0,0.02,1,"COLEC11"
"CORO2B",0.23149795599002,-0.662884804002553,0,0.02,1,"CORO2B"
"COX6A2",0.23149795599002,-0.598667235110081,0,0.02,1,"COX6A2"
"COX8C",0.23149795599002,-0.693607803813681,0,0.02,1,"COX8C"
"CPEB1",0.23149795599002,-1.16313295281059,0,0.02,1,"CPEB1"
"CPNE4",0.23149795599002,-0.645853208643159,0,0.02,1,"CPNE4"
"CR1L",0.23149795599002,-0.636861457175777,0,0.02,1,"CR1L"
"CRABP1",0.23149795599002,-0.682788964245272,0,0.02,1,"CRABP1"
"CRB1",0.23149795599002,-0.715099064484278,0,0.02,1,"CRB1"
"CRHR1",0.23149795599002,-0.654079699278008,0,0.02,1,"CRHR1"
"CROCC2",0.23149795599002,-0.919117061431417,0,0.02,1,"CROCC2"
"CRYAB",0.23149795599002,-0.61384573739939,0,0.02,1,"CRYAB"
"CRYBA2",0.23149795599002,-0.605591516466778,0,0.02,1,"CRYBA2"
"CRYBB3",0.23149795599002,-0.706166739764907,0,0.02,1,"CRYBB3"
"CRYGC",0.23149795599002,-0.726524986944595,0,0.02,1,"CRYGC"
"CRYGN",0.23149795599002,-0.840988392945555,0,0.02,1,"CRYGN"
"CRYM-AS1",0.23149795599002,-0.898169708639143,0,0.02,1,"CRYM-AS1"
"CSMD1",0.23149795599002,-0.715099064484278,0,0.02,1,"CSMD1"
"CTA-212A2.2",0.23149795599002,-0.691457405350805,0,0.02,1,"CTA-212A2.2"
"CTA-373H7.7",0.23149795599002,-0.89949780970912,0,0.02,1,"CTA-373H7.7"
"CTA-392E5.1",0.23149795599002,-0.865349165765643,0,0.02,1,"CTA-392E5.1"
"CTA-407F11.8",0.23149795599002,-0.95514752723179,0,0.02,1,"CTA-407F11.8"
"CTB-108O6.2",0.23149795599002,-0.662648947971416,0,0.02,1,"CTB-108O6.2"
"CTB-114C7.4",0.23149795599002,-1.18424104534281,0,0.02,1,"CTB-114C7.4"
"CTB-129P6.4",0.23149795599002,-0.693607803813681,0,0.02,1,"CTB-129P6.4"
"CTB-13F3.1",0.23149795599002,-2.12970714321517,0,0.02,1,"CTB-13F3.1"
"CTB-171A8.1",0.23149795599002,-0.61384573739939,0,0.02,1,"CTB-171A8.1"
"CTB-178M22.2",0.23149795599002,-0.77123363775535,0,0.02,1,"CTB-178M22.2"
"CTB-31O20.3",0.23149795599002,-0.813411917587707,0,0.02,1,"CTB-31O20.3"
"CTB-39G8.2",0.23149795599002,-0.622150015478245,0,0.02,1,"CTB-39G8.2"
"CTB-50L17.9",0.23149795599002,-0.865274875264824,0,0.02,1,"CTB-50L17.9"
"CTB-51J22.1",0.23149795599002,-0.919117061431417,0,0.02,1,"CTB-51J22.1"
"CTB-92J24.3",0.23149795599002,-0.852189319867229,0,0.02,1,"CTB-92J24.3"
"CTC-332L22.1",0.23149795599002,-0.622150015478245,0,0.02,1,"CTC-332L22.1"
"CTC-336P14.1",0.23149795599002,-2.28506715126316,0,0.02,1,"CTC-336P14.1"
"CTC-344H19.4",0.23149795599002,-0.889639812884027,0,0.02,1,"CTC-344H19.4"
"CTC-347C20.1",0.23149795599002,-0.724936024990877,0,0.02,1,"CTC-347C20.1"
"CTC-366B18.4",0.23149795599002,-1.04975948094768,0,0.02,1,"CTC-366B18.4"
"CTC-420A11.2",0.23149795599002,-1.04913458581682,0,0.02,1,"CTC-420A11.2"
"CTC-436P18.3",0.23149795599002,-0.919117061431417,0,0.02,1,"CTC-436P18.3"
"CTC-441N14.2",0.23149795599002,-0.662884804002553,0,0.02,1,"CTC-441N14.2"
"CTC-444N24.13",0.23149795599002,-0.598667235110081,0,0.02,1,"CTC-444N24.13"
"CTC-448D22.1",0.23149795599002,-0.631678224333843,0,0.02,1,"CTC-448D22.1"
"CTC-498J12.1",0.23149795599002,-1.09794171146029,0,0.02,1,"CTC-498J12.1"
"CTC-498J12.3",0.23149795599002,-0.63415393931791,0,0.02,1,"CTC-498J12.3"
"CTD-2007H13.3",0.23149795599002,-2.18127848904316,0,0.02,1,"CTD-2007H13.3"
"CTD-2008A1.3",0.23149795599002,-0.711094688209505,0,0.02,1,"CTD-2008A1.3"
"CTD-2008L17.2",0.23149795599002,-1.16214549891742,0,0.02,1,"CTD-2008L17.2"
"CTD-2008P7.9",0.23149795599002,-0.64885029584075,0,0.02,1,"CTD-2008P7.9"
"CTD-2027I19.3",0.23149795599002,-0.654079699278008,0,0.02,1,"CTD-2027I19.3"
"CTD-2033D15.1",0.23149795599002,-0.662884804002553,0,0.02,1,"CTD-2033D15.1"
"CTD-2033D15.3",0.23149795599002,-0.662884804002553,0,0.02,1,"CTD-2033D15.3"
"CTD-2034I4.2",0.23149795599002,-0.952880621284975,0,0.02,1,"CTD-2034I4.2"
"CTD-2081C10.7",0.23149795599002,-0.715099064484278,0,0.02,1,"CTD-2081C10.7"
"CTD-2189E23.2",0.23149795599002,-0.77123363775535,0,0.02,1,"CTD-2189E23.2"
"CTD-2192J16.22",0.23149795599002,-0.909684343037211,0,0.02,1,"CTD-2192J16.22"
"CTD-2199O4.6",0.23149795599002,-0.803269481763383,0,0.02,1,"CTD-2199O4.6"
"CTD-2201I18.1",0.23149795599002,-3.33398659349885,0,0.02,1,"CTD-2201I18.1"
"CTD-2227E11.1",0.23149795599002,-0.622150015478245,0,0.02,1,"CTD-2227E11.1"
"CTD-2245E15.3",0.23149795599002,-1.04913458581682,0,0.02,1,"CTD-2245E15.3"
"CTD-2256P15.4",0.23149795599002,-0.89949780970912,0,0.02,1,"CTD-2256P15.4"
"CTD-2265O21.3",0.23149795599002,-0.598667235110081,0,0.02,1,"CTD-2265O21.3"
"CTD-2292M14.1",0.23149795599002,-1.01926716682392,0,0.02,1,"CTD-2292M14.1"
"CTD-2308L22.1",0.23149795599002,-1.31274725759479,0,0.02,1,"CTD-2308L22.1"
"CTD-2308N23.2",0.23149795599002,-0.919117061431417,0,0.02,1,"CTD-2308N23.2"
"CTD-2311M21.3",0.23149795599002,-0.628024001561641,0,0.02,1,"CTD-2311M21.3"
"CTD-2314G24.2",0.23149795599002,-0.69755303873055,0,0.02,1,"CTD-2314G24.2"
"CTD-2336O2.3",0.23149795599002,-0.77829612622871,0,0.02,1,"CTD-2336O2.3"
"CTD-2337I7.1",0.23149795599002,-0.631678224333843,0,0.02,1,"CTD-2337I7.1"
"CTD-2350C19.2",0.23149795599002,-0.840324659976408,0,0.02,1,"CTD-2350C19.2"
"CTD-2366F13.2",0.23149795599002,-0.747116113755471,0,0.02,1,"CTD-2366F13.2"
"CTD-2369P2.8",0.23149795599002,-0.662884804002553,0,0.02,1,"CTD-2369P2.8"
"CTD-2376I20.1",0.23149795599002,-1.58000154130617,0,0.02,1,"CTD-2376I20.1"
"CTD-2376I4.2",0.23149795599002,-0.77123363775535,0,0.02,1,"CTD-2376I4.2"
"CTD-2377D24.6",0.23149795599002,-1.36480106859243,0,0.02,1,"CTD-2377D24.6"
"CTD-2383M3.1",0.23149795599002,-1.20287110141834,0,0.02,1,"CTD-2383M3.1"
"CTD-2515H24.2",0.23149795599002,-0.682788964245272,0,0.02,1,"CTD-2515H24.2"
"CTD-2532N20.1",0.23149795599002,-0.64259322272747,0,0.02,1,"CTD-2532N20.1"
"CTD-2540B15.9",0.23149795599002,-0.706166739764907,0,0.02,1,"CTD-2540B15.9"
"CTD-2544H17.1",0.23149795599002,-1.09794171146029,0,0.02,1,"CTD-2544H17.1"
"CTD-2555A7.3",0.23149795599002,-1.63642149056713,0,0.02,1,"CTD-2555A7.3"
"CTD-2589H19.6",0.23149795599002,-0.845794844213533,0,0.02,1,"CTD-2589H19.6"
"CTD-2600O9.1",0.23149795599002,-0.683744203058052,0,0.02,1,"CTD-2600O9.1"
"CTD-2619J13.13",0.23149795599002,-0.656877165944989,0,0.02,1,"CTD-2619J13.13"
"CTD-2631K10.1",0.23149795599002,-0.761461632131652,0,0.02,1,"CTD-2631K10.1"
"CTD-2653M23.3",0.23149795599002,-1.39316549167853,0,0.02,1,"CTD-2653M23.3"
"CTD-2659N19.9",0.23149795599002,-0.769350617004252,0,0.02,1,"CTD-2659N19.9"
"CTD-3032J10.2",0.23149795599002,-2.55922474807443,0,0.02,1,"CTD-3032J10.2"
"CTD-3035K23.6",0.23149795599002,-0.865274875264824,0,0.02,1,"CTD-3035K23.6"
"CTD-3064M3.7",0.23149795599002,-1.03054774504467,0,0.02,1,"CTD-3064M3.7"
"CTD-3128G10.6",0.23149795599002,-0.832890822387486,0,0.02,1,"CTD-3128G10.6"
"CTD-3193O13.1",0.23149795599002,-0.865274875264824,0,0.02,1,"CTD-3193O13.1"
"CTD-3203P2.1",0.23149795599002,-0.662884804002553,0,0.02,1,"CTD-3203P2.1"
"CTD-3252C9.2",0.23149795599002,-0.662884804002553,0,0.02,1,"CTD-3252C9.2"
"CTNNA2",0.23149795599002,-0.656877165944989,0,0.02,1,"CTNNA2"
"CTRC",0.23149795599002,-1.14173380479698,0,0.02,1,"CTRC"
"CYP17A1-AS1",0.23149795599002,-0.810892654690031,0,0.02,1,"CYP17A1-AS1"
"CYP27C1",0.23149795599002,-2.55922474807443,0,0.02,1,"CYP27C1"
"CYP2A7",0.23149795599002,-0.919117061431417,0,0.02,1,"CYP2A7"
"CYP2C18",0.23149795599002,-0.946582722715688,0,0.02,1,"CYP2C18"
"CYP2F1",0.23149795599002,-1.30918395651387,0,0.02,1,"CYP2F1"
"CYP4B1",0.23149795599002,-0.724936024990877,0,0.02,1,"CYP4B1"
"CYP4Z1",0.23149795599002,-0.864672581887287,0,0.02,1,"CYP4Z1"
"CYP51A1-AS1",0.23149795599002,-0.810892654690031,0,0.02,1,"CYP51A1-AS1"
"DACT2",0.23149795599002,-0.605108890128849,0,0.02,1,"DACT2"
"DANT1",0.23149795599002,-0.852189319867229,0,0.02,1,"DANT1"
"DAO",0.23149795599002,-0.693778304080241,0,0.02,1,"DAO"
"DBNDD2",0.23149795599002,-0.598667235110081,0,0.02,1,"DBNDD2"
"DCDC1",0.23149795599002,-0.919117061431417,0,0.02,1,"DCDC1"
"DCST1",0.23149795599002,-0.656877165944989,0,0.02,1,"DCST1"
"DDC",0.23149795599002,-0.861707699781774,0,0.02,1,"DDC"
"DDN",0.23149795599002,-0.68242174070713,0,0.02,1,"DDN"
"DEFB4A",0.23149795599002,-0.634268384707101,0,0.02,1,"DEFB4A"
"DEPDC1-AS1",0.23149795599002,-0.813385004905372,0,0.02,1,"DEPDC1-AS1"
"DFNB59",0.23149795599002,-0.941630750849481,0,0.02,1,"DFNB59"
"DGCR9",0.23149795599002,-0.64885029584075,0,0.02,1,"DGCR9"
"DGKI",0.23149795599002,-1.73963587230213,0,0.02,1,"DGKI"
"DGKK",0.23149795599002,-0.959068475585585,0,0.02,1,"DGKK"
"DIO2",0.23149795599002,-0.656877165944989,0,0.02,1,"DIO2"
"DKFZP434A062",0.23149795599002,-0.598667235110081,0,0.02,1,"DKFZP434A062"
"DKK2",0.23149795599002,-0.707777222262536,0,0.02,1,"DKK2"
"DLX2-AS1",0.23149795599002,-0.61350603034774,0,0.02,1,"DLX2-AS1"
"DLX4",0.23149795599002,-0.622150015478245,0,0.02,1,"DLX4"
"DLX5",0.23149795599002,-0.706166739764907,0,0.02,1,"DLX5"
"DMBX1",0.23149795599002,-2.66700894062604,0,0.02,1,"DMBX1"
"DMRT2",0.23149795599002,-0.64885029584075,0,0.02,1,"DMRT2"
"DMRT3",0.23149795599002,-0.724936024990877,0,0.02,1,"DMRT3"
"DNAH9",0.23149795599002,-0.908174405249121,0,0.02,1,"DNAH9"
"DNAJC25-GNG10",0.23149795599002,-0.626036188033528,0,0.02,1,"DNAJC25-GNG10"
"DNAJC6",0.23149795599002,-0.662884804002553,0,0.02,1,"DNAJC6"
"DND1",0.23149795599002,-0.634268384707101,0,0.02,1,"DND1"
"DNMBP-AS1",0.23149795599002,-0.691457405350805,0,0.02,1,"DNMBP-AS1"
"DPH6-AS1",0.23149795599002,-0.779431623738287,0,0.02,1,"DPH6-AS1"
"DPP10",0.23149795599002,-0.918098120440027,0,0.02,1,"DPP10"
"DPYS",0.23149795599002,-0.976979257995092,0,0.02,1,"DPYS"
"DRC7",0.23149795599002,-0.724936024990877,0,0.02,1,"DRC7"
"DSCAML1",0.23149795599002,-0.919117061431417,0,0.02,1,"DSCAML1"
"DUBR",0.23149795599002,-0.64259322272747,0,0.02,1,"DUBR"
"DUSP15",0.23149795599002,-0.941630750849481,0,0.02,1,"DUSP15"
"DUSP9",0.23149795599002,-0.64885029584075,0,0.02,1,"DUSP9"
"DYDC2",0.23149795599002,-0.724936024990877,0,0.02,1,"DYDC2"
"DYNC1I1",0.23149795599002,-0.976979257995092,0,0.02,1,"DYNC1I1"
"DZIP1L",0.23149795599002,-0.928278980503708,0,0.02,1,"DZIP1L"
"ECT2L",0.23149795599002,-0.810126017984169,0,0.02,1,"ECT2L"
"EDA2R",0.23149795599002,-1.19529490264465,0,0.02,1,"EDA2R"
"EDN3",0.23149795599002,-0.878964626217233,0,0.02,1,"EDN3"
"EFCAB1",0.23149795599002,-1.21323457861345,0,0.02,1,"EFCAB1"
"EFCAB12",0.23149795599002,-0.976979257995092,0,0.02,1,"EFCAB12"
"EFCAB6",0.23149795599002,-0.724936024990877,0,0.02,1,"EFCAB6"
"EFCC1",0.23149795599002,-0.832151177303071,0,0.02,1,"EFCC1"
"EFNB3",0.23149795599002,-0.685167830221688,0,0.02,1,"EFNB3"
"EFS",0.23149795599002,-0.662648947971416,0,0.02,1,"EFS"
"EIF2B5-AS1",0.23149795599002,-1.19529490264465,0,0.02,1,"EIF2B5-AS1"
"EIF2S3L",0.23149795599002,-0.90738585705083,0,0.02,1,"EIF2S3L"
"ELF5",0.23149795599002,-0.918098120440027,0,0.02,1,"ELF5"
"ELFN1-AS1",0.23149795599002,-0.61384573739939,0,0.02,1,"ELFN1-AS1"
"ELSPBP1",0.23149795599002,-2.70473180081461,0,0.02,1,"ELSPBP1"
"EMILIN3",0.23149795599002,-0.63415393931791,0,0.02,1,"EMILIN3"
"EMX2OS",0.23149795599002,-2.55922474807443,0,0.02,1,"EMX2OS"
"EN1",0.23149795599002,-1.11672041626867,0,0.02,1,"EN1"
"ENDOU",0.23149795599002,-0.69755303873055,0,0.02,1,"ENDOU"
"EPHA5-AS1",0.23149795599002,-0.828500874282785,0,0.02,1,"EPHA5-AS1"
"EPS8L3",0.23149795599002,-0.946582722715688,0,0.02,1,"EPS8L3"
"EQTN",0.23149795599002,-1.04975948094768,0,0.02,1,"EQTN"
"ERICD",0.23149795599002,-1.03054774504467,0,0.02,1,"ERICD"
"ERICH6",0.23149795599002,-1.96777910924134,0,0.02,1,"ERICH6"
"ESYT3",0.23149795599002,-0.691457405350805,0,0.02,1,"ESYT3"
"EVPLL",0.23149795599002,-2.55922474807443,0,0.02,1,"EVPLL"
"EWSAT1",0.23149795599002,-0.662884804002553,0,0.02,1,"EWSAT1"
"EXOC3L2",0.23149795599002,-1.16003964875594,0,0.02,1,"EXOC3L2"
"FAM110D",0.23149795599002,-0.598667235110081,0,0.02,1,"FAM110D"
"FAM124B",0.23149795599002,-0.741280028326549,0,0.02,1,"FAM124B"
"FAM131B",0.23149795599002,-1.2665516626781,0,0.02,1,"FAM131B"
"FAM131C",0.23149795599002,-0.598667235110081,0,0.02,1,"FAM131C"
"FAM155A",0.23149795599002,-0.64885029584075,0,0.02,1,"FAM155A"
"FAM156A",0.23149795599002,-0.769350617004252,0,0.02,1,"FAM156A"
"FAM159B",0.23149795599002,-0.940856363454536,0,0.02,1,"FAM159B"
"FAM171A2",0.23149795599002,-0.864672581887287,0,0.02,1,"FAM171A2"
"FAM225A",0.23149795599002,-1.73963587230213,0,0.02,1,"FAM225A"
"FAM3D",0.23149795599002,-0.961466765381073,0,0.02,1,"FAM3D"
"FAM53A",0.23149795599002,-0.628024001561641,0,0.02,1,"FAM53A"
"FAM83B",0.23149795599002,-0.64885029584075,0,0.02,1,"FAM83B"
"FAM83C-AS1",0.23149795599002,-0.662884804002553,0,0.02,1,"FAM83C-AS1"
"FAM9B",0.23149795599002,-1.26744127980197,0,0.02,1,"FAM9B"
"FARP1-AS1",0.23149795599002,-0.693778304080241,0,0.02,1,"FARP1-AS1"
"FAT4",0.23149795599002,-0.64885029584075,0,0.02,1,"FAT4"
"FBN3",0.23149795599002,-0.683744203058052,0,0.02,1,"FBN3"
"FBXL7",0.23149795599002,-1.31274725759479,0,0.02,1,"FBXL7"
"FCN3",0.23149795599002,-0.616657240447917,0,0.02,1,"FCN3"
"FEZF1",0.23149795599002,-0.820579486656432,0,0.02,1,"FEZF1"
"FGF10",0.23149795599002,-0.825491233681292,0,0.02,1,"FGF10"
"FIBIN",0.23149795599002,-0.800948302853954,0,0.02,1,"FIBIN"
"FIRRE",0.23149795599002,-3.92289201133744,0,0.02,1,"FIRRE"
"FLJ31356",0.23149795599002,-0.810892654690031,0,0.02,1,"FLJ31356"
"FLJ42969",0.23149795599002,-0.622150015478245,0,0.02,1,"FLJ42969"
"FLRT1",0.23149795599002,-0.761461632131652,0,0.02,1,"FLRT1"
"FMN2",0.23149795599002,-0.724936024990877,0,0.02,1,"FMN2"
"FNDC7",0.23149795599002,-1.47457600128691,0,0.02,1,"FNDC7"
"FOCAD-AS1",0.23149795599002,-0.628024001561641,0,0.02,1,"FOCAD-AS1"
"FOLR3",0.23149795599002,-1.86734919039965,0,0.02,1,"FOLR3"
"FOXI1",0.23149795599002,-0.677385671282808,0,0.02,1,"FOXI1"
"FOXI2",0.23149795599002,-0.803269481763383,0,0.02,1,"FOXI2"
"FOXL2",0.23149795599002,-0.605591516466778,0,0.02,1,"FOXL2"
"FOXN4",0.23149795599002,-1.15017413408691,0,0.02,1,"FOXN4"
"FOXO6",0.23149795599002,-1.14249637432878,0,0.02,1,"FOXO6"
"FOXQ1",0.23149795599002,-0.634268384707101,0,0.02,1,"FOXQ1"
"FRAS1",0.23149795599002,-0.682788964245272,0,0.02,1,"FRAS1"
"FRMD7",0.23149795599002,-0.622150015478245,0,0.02,1,"FRMD7"
"FRMPD1",0.23149795599002,-0.941630750849481,0,0.02,1,"FRMPD1"
"FRMPD3",0.23149795599002,-0.810892654690031,0,0.02,1,"FRMPD3"
"FSCN3",0.23149795599002,-1.08940852052286,0,0.02,1,"FSCN3"
"FSD2",0.23149795599002,-0.941630750849481,0,0.02,1,"FSD2"
"FXYD4",0.23149795599002,-0.656877165944989,0,0.02,1,"FXYD4"
"FXYD6-FXYD2",0.23149795599002,-0.77123363775535,0,0.02,1,"FXYD6-FXYD2"
"FZD9",0.23149795599002,-0.64885029584075,0,0.02,1,"FZD9"
"GABBR2",0.23149795599002,-1.25963771402484,0,0.02,1,"GABBR2"
"GABRB2",0.23149795599002,-1.21426729354834,0,0.02,1,"GABRB2"
"GABRP",0.23149795599002,-0.622150015478245,0,0.02,1,"GABRP"
"GALNTL5",0.23149795599002,-0.682788964245272,0,0.02,1,"GALNTL5"
"GAPDHS",0.23149795599002,-0.925802370240303,0,0.02,1,"GAPDHS"
"GAS2L2",0.23149795599002,-0.724936024990877,0,0.02,1,"GAS2L2"
"GAS5-AS1",0.23149795599002,-0.651593157129002,0,0.02,1,"GAS5-AS1"
"GATA6-AS1",0.23149795599002,-0.682788964245272,0,0.02,1,"GATA6-AS1"
"GC",0.23149795599002,-0.834472157510573,0,0.02,1,"GC"
"GCKR",0.23149795599002,-0.645853208643159,0,0.02,1,"GCKR"
"GDF5",0.23149795599002,-0.662884804002553,0,0.02,1,"GDF5"
"GFPT2",0.23149795599002,-0.61350603034774,0,0.02,1,"GFPT2"
"GFRA3",0.23149795599002,-0.69755303873055,0,0.02,1,"GFRA3"
"GGN",0.23149795599002,-1.19529490264465,0,0.02,1,"GGN"
"GH1",0.23149795599002,-1.36779582635535,0,0.02,1,"GH1"
"GJB4",0.23149795599002,-0.706166739764907,0,0.02,1,"GJB4"
"GJB7",0.23149795599002,-0.691457405350805,0,0.02,1,"GJB7"
"GJC3",0.23149795599002,-1.11030726963265,0,0.02,1,"GJC3"
"GJD4",0.23149795599002,-0.628024001561641,0,0.02,1,"GJD4"
"GKN2",0.23149795599002,-0.940856363454536,0,0.02,1,"GKN2"
"GLDC",0.23149795599002,-0.779431623738287,0,0.02,1,"GLDC"
"GLI2",0.23149795599002,-0.692061974490891,0,0.02,1,"GLI2"
"GNGT1",0.23149795599002,-2.55922474807443,0,0.02,1,"GNGT1"
"GOLGA8M",0.23149795599002,-0.928278980503708,0,0.02,1,"GOLGA8M"
"GPC5",0.23149795599002,-0.889657609267243,0,0.02,1,"GPC5"
"GPLD1",0.23149795599002,-0.62028498227805,0,0.02,1,"GPLD1"
"GPR156",0.23149795599002,-0.918098120440027,0,0.02,1,"GPR156"
"GPR158",0.23149795599002,-0.64885029584075,0,0.02,1,"GPR158"
"GPR173",0.23149795599002,-0.692061974490891,0,0.02,1,"GPR173"
"GPR20",0.23149795599002,-0.941630750849481,0,0.02,1,"GPR20"
"GPR21",0.23149795599002,-1.31274725759479,0,0.02,1,"GPR21"
"GPR3",0.23149795599002,-0.598667235110081,0,0.02,1,"GPR3"
"GPR37L1",0.23149795599002,-0.64885029584075,0,0.02,1,"GPR37L1"
"GPR42",0.23149795599002,-0.870787873685824,0,0.02,1,"GPR42"
"GPR85",0.23149795599002,-2.28506715126316,0,0.02,1,"GPR85"
"GPRIN2",0.23149795599002,-0.864672581887287,0,0.02,1,"GPRIN2"
"GRIK1",0.23149795599002,-0.96959312578915,0,0.02,1,"GRIK1"
"GRIK3",0.23149795599002,-0.634268384707101,0,0.02,1,"GRIK3"
"GRIN1",0.23149795599002,-0.61384573739939,0,0.02,1,"GRIN1"
"GRIN3A",0.23149795599002,-0.898169708639143,0,0.02,1,"GRIN3A"
"GRIP2",0.23149795599002,-0.810892654690031,0,0.02,1,"GRIP2"
"GRM5",0.23149795599002,-0.724936024990877,0,0.02,1,"GRM5"
"GRM7",0.23149795599002,-0.724936024990877,0,0.02,1,"GRM7"
"GS1-114I9.1",0.23149795599002,-0.771300491153506,0,0.02,1,"GS1-114I9.1"
"GS1-393G12.14",0.23149795599002,-1.49393869949122,0,0.02,1,"GS1-393G12.14"
"GS1-72M22.1",0.23149795599002,-0.64885029584075,0,0.02,1,"GS1-72M22.1"
"GSG1",0.23149795599002,-0.61350603034774,0,0.02,1,"GSG1"
"GSN-AS1",0.23149795599002,-0.810892654690031,0,0.02,1,"GSN-AS1"
"GSTA5",0.23149795599002,-0.919117061431417,0,0.02,1,"GSTA5"
"GSX2",0.23149795599002,-0.941630750849481,0,0.02,1,"GSX2"
"GTF3C2-AS1",0.23149795599002,-1.23262953506968,0,0.02,1,"GTF3C2-AS1"
"HBE1",0.23149795599002,-0.693372489449895,0,0.02,1,"HBE1"
"HBG2",0.23149795599002,-0.657865834970313,0,0.02,1,"HBG2"
"HCG14",0.23149795599002,-0.919117061431417,0,0.02,1,"HCG14"
"HCG15",0.23149795599002,-0.810892654690031,0,0.02,1,"HCG15"
"HCG16",0.23149795599002,-0.810892654690031,0,0.02,1,"HCG16"
"HCG17",0.23149795599002,-0.598667235110081,0,0.02,1,"HCG17"
"HCG23",0.23149795599002,-0.941630750849481,0,0.02,1,"HCG23"
"HCG9",0.23149795599002,-0.918098120440027,0,0.02,1,"HCG9"
"HHIPL1",0.23149795599002,-1.15717214152788,0,0.02,1,"HHIPL1"
"HIF1A-AS1",0.23149795599002,-0.706166739764907,0,0.02,1,"HIF1A-AS1"
"HIGD1B",0.23149795599002,-0.905346526217333,0,0.02,1,"HIGD1B"
"HIGD1C",0.23149795599002,-0.707729641640441,0,0.02,1,"HIGD1C"
"HIST1H2AL",0.23149795599002,-0.628024001561641,0,0.02,1,"HIST1H2AL"
"HIST1H3B",0.23149795599002,-0.63415393931791,0,0.02,1,"HIST1H3B"
"HIST2H2AA4",0.23149795599002,-0.64259322272747,0,0.02,1,"HIST2H2AA4"
"HLX-AS1",0.23149795599002,-0.810892654690031,0,0.02,1,"HLX-AS1"
"HM13-AS1",0.23149795599002,-1.14249637432878,0,0.02,1,"HM13-AS1"
"HMCN1",0.23149795599002,-0.605108890128849,0,0.02,1,"HMCN1"
"HMGCLL1",0.23149795599002,-0.761461632131652,0,0.02,1,"HMGCLL1"
"HMGN3-AS1",0.23149795599002,-0.77082470155973,0,0.02,1,"HMGN3-AS1"
"HMX1",0.23149795599002,-0.598667235110081,0,0.02,1,"HMX1"
"HOTAIR",0.23149795599002,-0.715099064484278,0,0.02,1,"HOTAIR"
"HOXA-AS3",0.23149795599002,-1.49393869949122,0,0.02,1,"HOXA-AS3"
"HOXA13",0.23149795599002,-0.61350603034774,0,0.02,1,"HOXA13"
"HOXA2",0.23149795599002,-0.941630750849481,0,0.02,1,"HOXA2"
"HOXD-AS2",0.23149795599002,-0.864672581887287,0,0.02,1,"HOXD-AS2"
"HPSE2",0.23149795599002,-0.826209169912046,0,0.02,1,"HPSE2"
"HPX",0.23149795599002,-0.631678224333843,0,0.02,1,"HPX"
"HR",0.23149795599002,-0.605591516466778,0,0.02,1,"HR"
"HRASLS",0.23149795599002,-0.656877165944989,0,0.02,1,"HRASLS"
"HRASLS5",0.23149795599002,-0.90011513749102,0,0.02,1,"HRASLS5"
"HRG",0.23149795599002,-0.605108890128849,0,0.02,1,"HRG"
"HS3ST5",0.23149795599002,-0.864672581887287,0,0.02,1,"HS3ST5"
"HS3ST6",0.23149795599002,-1.09794171146029,0,0.02,1,"HS3ST6"
"HSD17B3",0.23149795599002,-0.605591516466778,0,0.02,1,"HSD17B3"
"HSF2BP",0.23149795599002,-0.772444911752191,0,0.02,1,"HSF2BP"
"HTRA3",0.23149795599002,-0.64259322272747,0,0.02,1,"HTRA3"
"HYI-AS1",0.23149795599002,-0.662884804002553,0,0.02,1,"HYI-AS1"
"IBSP",0.23149795599002,-0.957168604098576,0,0.02,1,"IBSP"
"IDI2-AS1",0.23149795599002,-1.1720364830361,0,0.02,1,"IDI2-AS1"
"IGFBPL1",0.23149795599002,-0.628024001561641,0,0.02,1,"IGFBPL1"
"IGHV4-31",0.23149795599002,-0.905346526217333,0,0.02,1,"IGHV4-31"
"IGKV1-27",0.23149795599002,-0.683744203058052,0,0.02,1,"IGKV1-27"
"IGKV2-29",0.23149795599002,-0.965130978329981,0,0.02,1,"IGKV2-29"
