"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"FAM129C",0.00527408149110512,0.511875805795279,0.65,0.512,1,"FAM129C"
"TARS",0.00528278280216787,-0.934196449908603,0.625,0.817,1,"TARS"
"L3MBTL4-AS1",0.00528553752631137,-0.906986980382981,0.142,0.317,1,"L3MBTL4-AS1"
"ALAS1",0.00528607710512458,-1.43819531562444,0.542,0.817,1,"ALAS1"
"RASSF6",0.00529918372593579,-1.14553850014566,0.2,0.39,1,"RASSF6"
"LIMD2",0.00530290040304366,0.968276866196561,1,0.951,1,"LIMD2"
"AP1S1",0.00533734775673981,-0.94709183692377,0.675,0.89,1,"AP1S1"
"CTD-2357A8.3",0.00534493287168649,-1.64702145966233,0.108,0.268,1,"CTD-2357A8.3"
"STK19",0.00537763977086121,-1.22739114454826,0.458,0.683,1,"STK19"
"FNTB",0.0053799903407221,-0.975668257967027,0.217,0.427,1,"FNTB"
"SEC16A",0.00538035796873315,-0.744482162977284,0.492,0.72,1,"SEC16A"
"NMT2",0.00538085159552636,1.01752599269155,0.708,0.634,1,"NMT2"
"ANKRD28",0.00538250344578841,-1.17621211518565,0.642,0.768,1,"ANKRD28"
"FAM153A",0.00538532236119066,0.928613648454092,0.225,0.085,1,"FAM153A"
"CYB5D1",0.0054020273616828,-1.41584238494474,0.3,0.5,1,"CYB5D1"
"TMTC2",0.0054024458725561,-1.31660526349256,0.242,0.439,1,"TMTC2"
"GLRX2",0.00540457225451257,-0.93920638906018,0.575,0.744,1,"GLRX2"
"CETN2",0.00540560670791378,-0.978570640646603,0.608,0.841,1,"CETN2"
"AC004381.6",0.00540652127059669,-2.19853649965167,0.108,0.268,1,"AC004381.6"
"SKA2",0.00541795307509426,-0.884600082393852,0.642,0.902,1,"SKA2"
"PTK2",0.005422416480633,-0.770616638616898,0.483,0.744,1,"PTK2"
"ARFGAP3",0.00546097273163064,-0.903403120746832,0.675,0.878,1,"ARFGAP3"
"FAM234B",0.00547305120534991,-0.912140172257697,0.192,0.39,1,"FAM234B"
"NCAPH",0.00548672660494486,-0.921762294988694,0.2,0.366,1,"NCAPH"
"RALB",0.0054942324343096,-1.03422376658715,0.592,0.829,1,"RALB"
"ATP6V1D",0.00549885735376814,-1.00141364986121,0.675,0.841,1,"ATP6V1D"
"TIMELESS",0.00551405132797401,-0.249019410611797,0.333,0.561,1,"TIMELESS"
"SLC9A1",0.00552820761279578,-1.00275205441267,0.4,0.598,1,"SLC9A1"
"CTD-2506J14.1",0.00553562851911105,0.355523437597443,0.117,0.012,1,"CTD-2506J14.1"
"ARHGEF25",0.00554182313645395,-1.62213236054723,0.05,0.171,1,"ARHGEF25"
"LILRB5",0.00554270368461605,-0.590926314708392,0.167,0.341,1,"LILRB5"
"MRPL12",0.00554559089795822,-0.982795469507957,0.733,0.915,1,"MRPL12"
"NOTCH1",0.00555580895809759,-0.630832324105887,0.408,0.622,1,"NOTCH1"
"HNRNPUL2",0.00555596283111563,-1.29136318135383,0.575,0.805,1,"HNRNPUL2"
"ITIH5",0.00556303010711588,-0.988740412506277,0.042,0.159,1,"ITIH5"
"RP11-6F2.5",0.00556303010711588,0.111136802708145,0.042,0.159,1,"RP11-6F2.5"
"SMCR8",0.00556959458503249,-0.749941107909354,0.358,0.622,1,"SMCR8"
"AC079630.2",0.00558897703937227,-1.12210199745403,0.008,0.085,1,"AC079630.2"
"AKAP14",0.00558897703937227,-1.37331047289264,0.008,0.085,1,"AKAP14"
"BDH2",0.0055939793572559,-0.741159450630964,0.483,0.72,1,"BDH2"
"RP11-571M6.17",0.00559842572194515,-0.144740400197279,0.075,0.22,1,"RP11-571M6.17"
"DSC1",0.00559901112832186,1.33898683010106,0.192,0.061,1,"DSC1"
"AHCTF1",0.00560019286173781,-0.628392746812268,0.417,0.634,1,"AHCTF1"
"ZNF496",0.00561088345229448,-0.716584668856814,0.267,0.463,1,"ZNF496"
"TRBV3-1",0.00561827171629111,1.07598697077635,0.158,0.037,1,"TRBV3-1"
"TXN",0.00562797666483057,-0.951985935973489,0.917,0.976,1,"TXN"
"DDX60L",0.00562816280891157,-1.08635311209597,0.567,0.732,1,"DDX60L"
"RABGEF1",0.00563054777398946,-0.138279668793229,0.358,0.524,1,"RABGEF1"
"DNAL1",0.00563534904182398,-1.52221929908181,0.358,0.585,1,"DNAL1"
"LRTOMT",0.0056434675881879,-0.756627637630119,0.242,0.427,1,"LRTOMT"
"GREB1L",0.00566678760184307,0.247232535765825,0.058,0.195,1,"GREB1L"
"AC073115.7",0.0056695541471014,1.42878867450296,0.192,0.061,1,"AC073115.7"
"CHL1",0.00567080156358386,-0.325249625036667,0.125,0.293,1,"CHL1"
"SLC22A18",0.00567708413705912,-1.17416172376783,0.517,0.756,1,"SLC22A18"
"RP11-129M16.4",0.00569692629438203,-0.768261169466745,0.058,0.183,1,"RP11-129M16.4"
"SLC25A15",0.00570164015212517,-1.18845362116134,0.15,0.329,1,"SLC25A15"
"DLEC1",0.00570506571155906,-1.22458911755895,0.05,0.171,1,"DLEC1"
"RP11-219A15.1",0.00571976604915619,-0.819474401428299,0.083,0.232,1,"RP11-219A15.1"
"JSRP1",0.00573209916912526,0.21067768113699,0.4,0.244,1,"JSRP1"
"RP11-505K9.1",0.00573254386664061,-0.747257130253963,0.225,0.439,1,"RP11-505K9.1"
"GRAP",0.00574999996997699,1.25161151214914,0.633,0.512,1,"GRAP"
"SPC24",0.00575707557471486,-1.18686905710327,0.183,0.341,1,"SPC24"
"C12orf60",0.0057877058272965,2.08605671723197,0.383,0.244,1,"C12orf60"
"MCM2",0.00579307549951481,-1.68988844525147,0.358,0.561,1,"MCM2"
"TMEM38A",0.00579512410003047,-0.780908054090109,0.158,0.341,1,"TMEM38A"
"PHLDA1",0.00579593599346059,-1.37686681104845,0.608,0.805,1,"PHLDA1"
"LIMS2",0.00581877185235035,1.29555353066865,0.45,0.293,1,"LIMS2"
"FAM206A",0.0058233276196148,-0.158232791780893,0.325,0.537,1,"FAM206A"
"CA3-AS1",0.00582723245451488,-0.981014516435819,0.025,0.122,1,"CA3-AS1"
"CTB-55O6.10",0.00582723245451488,-0.900912102961998,0.025,0.122,1,"CTB-55O6.10"
"ARHGAP31",0.00582750747468327,-0.913284172099348,0.292,0.5,1,"ARHGAP31"
"MCAM",0.00583236888536882,-0.889084939374041,0.092,0.244,1,"MCAM"
"ABHD14B",0.00583856375136063,1.03905897558234,0.908,0.866,1,"ABHD14B"
"CHST9",0.00584305487532014,-1.63822352799578,0.008,0.085,1,"CHST9"
"KLF1",0.00584305487532014,-0.756914535230333,0.008,0.085,1,"KLF1"
"BYSL",0.00584335213926133,-0.538121097277611,0.367,0.598,1,"BYSL"
"UFSP1",0.00584979216092176,-0.741626866978707,0.117,0.28,1,"UFSP1"
"TEC",0.00585409906385179,-1.34848718448367,0.158,0.341,1,"TEC"
"REXO1",0.00587722257823414,-1.13103242313406,0.442,0.72,1,"REXO1"
"JOSD2",0.00587832275874955,-1.06204614913084,0.708,0.89,1,"JOSD2"
"SLC25A43",0.00589838406862346,-1.21034596392053,0.375,0.634,1,"SLC25A43"
"RP11-67L2.2",0.0059227601821765,-1.46007513648267,0.108,0.268,1,"RP11-67L2.2"
"DYNC1I1",0.00593075591368806,-1.10470424362044,0.025,0.122,1,"DYNC1I1"
"MORN1",0.00594265754774339,-1.60533456706094,0.183,0.366,1,"MORN1"
"RP4-794H19.1",0.00595806874340355,-0.860973167734693,0.05,0.171,1,"RP4-794H19.1"
"ST7",0.0059686429327253,-0.932344588351108,0.325,0.573,1,"ST7"
"LINC01091",0.00597395856178482,-0.819394816992865,0.008,0.085,1,"LINC01091"
"RP4-613B23.1",0.00597395856178482,-1.15375584367008,0.008,0.085,1,"RP4-613B23.1"
"RP5-998N21.4",0.00597395856178482,-1.29409938690592,0.008,0.085,1,"RP5-998N21.4"
"SLC23A1",0.00597395856178482,-0.981714516154622,0.008,0.085,1,"SLC23A1"
"TEX40",0.00597395856178482,-0.823996204661621,0.008,0.085,1,"TEX40"
"PTBP3",0.00597501362660681,-1.03583519838725,0.675,0.915,1,"PTBP3"
"GAS8",0.00598014073089711,-1.32631025046598,0.267,0.488,1,"GAS8"
"KLF7",0.00599137268461882,-0.991726709883291,0.442,0.695,1,"KLF7"
"NPPC",0.00600176167738925,-0.714607018804622,0.042,0.159,1,"NPPC"
"IPO8",0.00601369737282454,-1.36619737224061,0.383,0.634,1,"IPO8"
"ZNF320",0.00602922813087614,-1.05078426412144,0.25,0.5,1,"ZNF320"
"CENPP",0.00602930024549531,-1.82878059989663,0.225,0.39,1,"CENPP"
"GAL",0.00603593391487404,-1.06878265194898,0.025,0.122,1,"GAL"
"ARCN1",0.00603732860165685,-0.470021726373201,0.558,0.756,1,"ARCN1"
"AP3M2",0.00603742276105704,1.30417993866156,0.767,0.683,1,"AP3M2"
"PIK3IP1-AS1",0.00605319613459322,1.91690917121056,0.25,0.11,1,"PIK3IP1-AS1"
"ADIPOR2",0.00605451669818428,-0.65272896987598,0.542,0.768,1,"ADIPOR2"
"ZNF736",0.0060591402782339,-0.994348499385577,0.317,0.537,1,"ZNF736"
"UBN2",0.00606975116642891,-0.960990006881947,0.367,0.634,1,"UBN2"
"RAB1A",0.00607175904315238,-1.03182474080074,0.808,0.939,1,"RAB1A"
"CTD-2530H12.4",0.00610749896420822,-0.644547594739226,0.008,0.085,1,"CTD-2530H12.4"
"MUCL1",0.00610749896420822,-1.07444022904444,0.008,0.085,1,"MUCL1"
"RP1-261G23.7",0.00610749896420822,-1.08465165974896,0.008,0.085,1,"RP1-261G23.7"
"RP11-32B5.7",0.00610749896420822,-0.706313366667756,0.008,0.085,1,"RP11-32B5.7"
"TRO",0.00610749896420822,-0.973825887600213,0.008,0.085,1,"TRO"
"SERINC5",0.00610772432577532,1.1738986881377,0.792,0.756,1,"SERINC5"
"MFSD13A",0.00612791812476027,-0.738716634115951,0.375,0.573,1,"MFSD13A"
"METTL12",0.00612839108738823,1.37708358341191,0.733,0.659,1,"METTL12"
"TNFRSF1A",0.00613623464654549,-0.904173454525668,0.667,0.854,1,"TNFRSF1A"
"WDFY1",0.00614238988561557,-0.841053338085295,0.492,0.72,1,"WDFY1"
"RP11-459I19.1",0.00614278935313155,-0.893453647061297,0.025,0.122,1,"RP11-459I19.1"
"GYS1",0.00614495744419176,-1.38020765554379,0.342,0.561,1,"GYS1"
"TAF5L",0.00614495744419176,-0.85200593246572,0.342,0.561,1,"TAF5L"
"EFCAB11",0.00615211995516163,-1.4257027949747,0.308,0.512,1,"EFCAB11"
"LRRC24",0.00615282218137335,-0.69575799476565,0.167,0.354,1,"LRRC24"
"CTD-2325P2.4",0.00615680858432888,-0.773907073533951,0.083,0.232,1,"CTD-2325P2.4"
"SCLT1",0.00616158145420701,-1.17759735802398,0.5,0.732,1,"SCLT1"
"PLD2",0.00617621278651018,-0.360720756099923,0.3,0.537,1,"PLD2"
"FCGR2B",0.00618634658887473,-1.45987039992586,0.642,0.78,1,"FCGR2B"
"TDRKH",0.00618958268210352,-1.51880296417898,0.258,0.488,1,"TDRKH"
"ST3GAL4-AS1",0.006197517485305,-1.18158858121216,0.192,0.39,1,"ST3GAL4-AS1"
"CTB-133G6.2",0.00621253409101563,1.06336663129358,0.117,0.012,1,"CTB-133G6.2"
"RP11-706O15.5",0.0062326131377162,0.743692318931905,0.133,0.024,1,"RP11-706O15.5"
"GSE1",0.00623815231467479,-1.70458567069174,0.492,0.72,1,"GSE1"
"ZNRF2",0.00623836039972908,-0.576635574849845,0.342,0.585,1,"ZNRF2"
"FAM87B",0.00624372202443004,-0.85127914348161,0.008,0.085,1,"FAM87B"
"GHR",0.00624372202443004,-0.795526535464282,0.008,0.085,1,"GHR"
"MYBPC2",0.00624372202443004,-1.04727467160687,0.008,0.085,1,"MYBPC2"
"PTGER3",0.00624372202443004,-2.43185837422759,0.008,0.085,1,"PTGER3"
"RP11-455O6.8",0.00624372202443004,-2.41630723460305,0.008,0.085,1,"RP11-455O6.8"
"RP11-54O7.1",0.00624372202443004,-0.749445737617445,0.008,0.085,1,"RP11-54O7.1"
"RP3-393E18.2",0.00624372202443004,-0.871826739972932,0.008,0.085,1,"RP3-393E18.2"
"SLC7A9",0.00624372202443004,-0.627656102856654,0.008,0.085,1,"SLC7A9"
"LINC00243",0.006244646000263,2.04207847407067,0.417,0.28,1,"LINC00243"
"RP11-379F4.4",0.00625134537637363,-0.871463902906041,0.025,0.122,1,"RP11-379F4.4"
"CTD-3222D19.8",0.00626856098107502,1.95427954096584,0.433,0.293,1,"CTD-3222D19.8"
"PIFO",0.00627256068461152,-0.299247361001107,0.158,0.329,1,"PIFO"
"RP11-110I1.13",0.00627390844757769,-0.945136845244142,0.133,0.305,1,"RP11-110I1.13"
"RPE",0.0062764780883305,-0.60812261231563,0.5,0.744,1,"RPE"
"SCNN1D",0.0062797315720384,-0.407458205460473,0.042,0.159,1,"SCNN1D"
"CNP",0.00630171282376636,-0.837500509159614,0.683,0.841,1,"CNP"
"CCNG2",0.0063049531385125,-1.03589470642112,0.633,0.854,1,"CCNG2"
"UMODL1",0.00631112464053533,-1.57583837352977,0.05,0.171,1,"UMODL1"
"COMT",0.00631831244733029,-0.945844480335812,0.808,0.927,1,"COMT"
"SNHG9",0.00633079997763209,1.077732560167,0.808,0.756,1,"SNHG9"
"NUP50-AS1",0.00633175137728622,-1.43715597710089,0.325,0.537,1,"NUP50-AS1"
"ZNF713",0.00633864986038754,-1.14175210592637,0.108,0.268,1,"ZNF713"
"RP11-295P9.13",0.00635467190388322,-0.845366028619683,0.142,0.329,1,"RP11-295P9.13"
"CEP170",0.00635531483942252,-0.923692985828184,0.55,0.744,1,"CEP170"
"EFCAB10",0.00636162538707171,-1.24669533035622,0.025,0.122,1,"EFCAB10"
"TTC25",0.00636162538707171,-1.46719854329831,0.025,0.122,1,"TTC25"
"VWA3B",0.00636162538707171,-1.55322760797245,0.025,0.122,1,"VWA3B"
"WNT5B",0.00636670220422076,-0.583515990203698,0.067,0.195,1,"WNT5B"
"AC002066.1",0.0063815313107951,-0.899104253098802,0,0.061,1,"AC002066.1"
"AC004231.2",0.0063815313107951,-0.819461820010881,0,0.061,1,"AC004231.2"
"AC006273.5",0.0063815313107951,-0.683897976010267,0,0.061,1,"AC006273.5"
"AC007009.1",0.0063815313107951,-0.739433937484224,0,0.061,1,"AC007009.1"
"AC007566.10",0.0063815313107951,-0.672959048276978,0,0.061,1,"AC007566.10"
"AC010091.1",0.0063815313107951,-1.53354409770458,0,0.061,1,"AC010091.1"
"AC011294.3",0.0063815313107951,-0.594601201302242,0,0.061,1,"AC011294.3"
"AC012668.2",0.0063815313107951,-0.719617839806979,0,0.061,1,"AC012668.2"
"AC013275.2",0.0063815313107951,-0.642807869148084,0,0.061,1,"AC013275.2"
"AC017060.1",0.0063815313107951,-0.804542125973935,0,0.061,1,"AC017060.1"
"AC073284.4",0.0063815313107951,-0.733094555435951,0,0.061,1,"AC073284.4"
"AC092620.3",0.0063815313107951,-0.702319334983475,0,0.061,1,"AC092620.3"
"AC137932.6",0.0063815313107951,-0.606250038726913,0,0.061,1,"AC137932.6"
"ADH6",0.0063815313107951,-0.741666658854475,0,0.061,1,"ADH6"
"ADRA2C",0.0063815313107951,-0.682605630084219,0,0.061,1,"ADRA2C"
"AF064858.8",0.0063815313107951,-0.838795402349367,0,0.061,1,"AF064858.8"
"AKR1B15",0.0063815313107951,-0.772660443557998,0,0.061,1,"AKR1B15"
"ALDOB",0.0063815313107951,-1.0107194096407,0,0.061,1,"ALDOB"
"ALPPL2",0.0063815313107951,-0.674629500745577,0,0.061,1,"ALPPL2"
"ALX1",0.0063815313107951,-1.34068397318649,0,0.061,1,"ALX1"
"AMBP",0.0063815313107951,-3.40574716747951,0,0.061,1,"AMBP"
"AQP4-AS1",0.0063815313107951,-0.731216407147142,0,0.061,1,"AQP4-AS1"
"BCHE",0.0063815313107951,-0.651788378686753,0,0.061,1,"BCHE"
"BLID",0.0063815313107951,-0.720825110291455,0,0.061,1,"BLID"
"BSN",0.0063815313107951,-0.640815865872778,0,0.061,1,"BSN"
"C14orf39",0.0063815313107951,-0.701132824095805,0,0.061,1,"C14orf39"
"C1orf87",0.0063815313107951,-1.03063993472763,0,0.061,1,"C1orf87"
"C2orf61",0.0063815313107951,-2.75971750774876,0,0.061,1,"C2orf61"
"CCDC33",0.0063815313107951,-1.19966593701109,0,0.061,1,"CCDC33"
"CDK5R2",0.0063815313107951,-1.02813475777768,0,0.061,1,"CDK5R2"
"CDSN",0.0063815313107951,-0.633270795926077,0,0.061,1,"CDSN"
"CEL",0.0063815313107951,-0.870826254155479,0,0.061,1,"CEL"
"CH17-132F21.5",0.0063815313107951,-0.663862522962133,0,0.061,1,"CH17-132F21.5"
"CLCNKA",0.0063815313107951,-0.699233235890403,0,0.061,1,"CLCNKA"
"CLDN16",0.0063815313107951,-0.969203080217581,0,0.061,1,"CLDN16"
"CSE1L-AS1",0.0063815313107951,-0.621241320678408,0,0.061,1,"CSE1L-AS1"
"CST1",0.0063815313107951,-2.14708701214211,0,0.061,1,"CST1"
"CTA-833B7.2",0.0063815313107951,-0.837908842574521,0,0.061,1,"CTA-833B7.2"
"CTB-11I22.1",0.0063815313107951,-0.618451212035041,0,0.061,1,"CTB-11I22.1"
"CTD-2026K11.6",0.0063815313107951,-1.27775174782253,0,0.061,1,"CTD-2026K11.6"
"CTD-2196E14.5",0.0063815313107951,-1.31208636457583,0,0.061,1,"CTD-2196E14.5"
"CYP11A1",0.0063815313107951,-2.26718894257135,0,0.061,1,"CYP11A1"
"CYP1A1",0.0063815313107951,-0.889680252361138,0,0.061,1,"CYP1A1"
"DGCR9",0.0063815313107951,-1.036176661826,0,0.061,1,"DGCR9"
"DGKB",0.0063815313107951,-0.648042177791901,0,0.061,1,"DGKB"
"DPH6-AS1",0.0063815313107951,-0.989661740365502,0,0.061,1,"DPH6-AS1"
"DRC7",0.0063815313107951,-0.942327339382387,0,0.061,1,"DRC7"
"DYDC1",0.0063815313107951,-1.08794939980493,0,0.061,1,"DYDC1"
"EN1",0.0063815313107951,-0.80667017639625,0,0.061,1,"EN1"
"EPS8L3",0.0063815313107951,-0.61036085624527,0,0.061,1,"EPS8L3"
"GABRD",0.0063815313107951,-0.65534275894726,0,0.061,1,"GABRD"
"GATA5",0.0063815313107951,-0.67350286339123,0,0.061,1,"GATA5"
"GGT2",0.0063815313107951,-0.698857197928089,0,0.061,1,"GGT2"
"GRIA3",0.0063815313107951,-0.678773276250959,0,0.061,1,"GRIA3"
"HOTAIR",0.0063815313107951,-0.795547253900143,0,0.061,1,"HOTAIR"
"HOXA2",0.0063815313107951,-0.830708957987414,0,0.061,1,"HOXA2"
"HOXC13",0.0063815313107951,-0.74268867437729,0,0.061,1,"HOXC13"
"HR",0.0063815313107951,-1.66358623874276,0,0.061,1,"HR"
"IBSP",0.0063815313107951,-3.07808389479703,0,0.061,1,"IBSP"
"IGSF5",0.0063815313107951,-0.655320796050727,0,0.061,1,"IGSF5"
"IP6K3",0.0063815313107951,-0.742467145463648,0,0.061,1,"IP6K3"
"IRX1",0.0063815313107951,-0.940416361169019,0,0.061,1,"IRX1"
"ISL1",0.0063815313107951,-0.692779352888225,0,0.061,1,"ISL1"
"ITIH2",0.0063815313107951,-0.627840110335648,0,0.061,1,"ITIH2"
"KB-68A7.1",0.0063815313107951,-0.684137074544588,0,0.061,1,"KB-68A7.1"
"KCNIP3",0.0063815313107951,-0.593684131051789,0,0.061,1,"KCNIP3"
"KIAA1024",0.0063815313107951,-0.752049193343665,0,0.061,1,"KIAA1024"
"KIF26A",0.0063815313107951,-0.636445622186854,0,0.061,1,"KIF26A"
"KLHL30",0.0063815313107951,-1.76195512645713,0,0.061,1,"KLHL30"
"KLK8",0.0063815313107951,-0.743283710787673,0,0.061,1,"KLK8"
"KRT40",0.0063815313107951,-0.758053615394169,0,0.061,1,"KRT40"
"KRT83",0.0063815313107951,-1.02567447248237,0,0.061,1,"KRT83"
"LBX1",0.0063815313107951,-0.78695821952426,0,0.061,1,"LBX1"
"LINC00323",0.0063815313107951,-0.697108836664014,0,0.061,1,"LINC00323"
"LINC01265",0.0063815313107951,-1.42571332690538,0,0.061,1,"LINC01265"
"LINC01348",0.0063815313107951,-0.634859364407539,0,0.061,1,"LINC01348"
"LINC01474",0.0063815313107951,-0.751865714896732,0,0.061,1,"LINC01474"
"LSAMP-AS1",0.0063815313107951,-0.93641607370008,0,0.061,1,"LSAMP-AS1"
"MAFA",0.0063815313107951,-0.798771711773354,0,0.061,1,"MAFA"
"MGAM",0.0063815313107951,-0.84723600732279,0,0.061,1,"MGAM"
"MIR3180-4",0.0063815313107951,-0.760734445552463,0,0.061,1,"MIR3180-4"
"MNX1-AS2",0.0063815313107951,-0.683632733991717,0,0.061,1,"MNX1-AS2"
"MOV10L1",0.0063815313107951,-0.915791660054868,0,0.061,1,"MOV10L1"
"NAALAD2",0.0063815313107951,-1.26869610583668,0,0.061,1,"NAALAD2"
"NKX1-2",0.0063815313107951,-0.836283850474879,0,0.061,1,"NKX1-2"
"NR2E3",0.0063815313107951,-0.610661940702518,0,0.061,1,"NR2E3"
"NXPH1",0.0063815313107951,-1.01371632413686,0,0.061,1,"NXPH1"
"OTP",0.0063815313107951,-0.97920777239044,0,0.061,1,"OTP"
"OTX2",0.0063815313107951,-1.16335771670732,0,0.061,1,"OTX2"
"PADI3",0.0063815313107951,-0.933083640352092,0,0.061,1,"PADI3"
"PCAT18",0.0063815313107951,-1.14445924169367,0,0.061,1,"PCAT18"
"PCDH15",0.0063815313107951,-0.782735470516941,0,0.061,1,"PCDH15"
"PCDH8",0.0063815313107951,-1.30981162982827,0,0.061,1,"PCDH8"
"PCDHAC1",0.0063815313107951,-0.674128529474737,0,0.061,1,"PCDHAC1"
"PDE1C",0.0063815313107951,-0.673458170501258,0,0.061,1,"PDE1C"
"PGC",0.0063815313107951,-0.918917247968348,0,0.061,1,"PGC"
"PGLYRP4",0.0063815313107951,-0.631278543318029,0,0.061,1,"PGLYRP4"
"PKN2-AS1",0.0063815313107951,-0.818264850708534,0,0.061,1,"PKN2-AS1"
"PLK5",0.0063815313107951,-1.28347814863614,0,0.061,1,"PLK5"
"PPP4R1-AS1",0.0063815313107951,-0.6110593232588,0,0.061,1,"PPP4R1-AS1"
"RAET1G",0.0063815313107951,-0.619755900183216,0,0.061,1,"RAET1G"
"RAET1L",0.0063815313107951,-0.656690026871633,0,0.061,1,"RAET1L"
"RALYL",0.0063815313107951,-1.10999075748312,0,0.061,1,"RALYL"
"ROPN1B",0.0063815313107951,-0.918065903684631,0,0.061,1,"ROPN1B"
"RP1-40E16.9",0.0063815313107951,-1.76956185218423,0,0.061,1,"RP1-40E16.9"
"RP11-10C24.2",0.0063815313107951,-1.03335044779854,0,0.061,1,"RP11-10C24.2"
"RP11-1134I14.8",0.0063815313107951,-0.868887691875067,0,0.061,1,"RP11-1134I14.8"
"RP11-1136G4.2",0.0063815313107951,-0.768110176329326,0,0.061,1,"RP11-1136G4.2"
"RP11-122M14.1",0.0063815313107951,-0.815346176748481,0,0.061,1,"RP11-122M14.1"
"RP11-141O11.2",0.0063815313107951,-0.622140240813904,0,0.061,1,"RP11-141O11.2"
"RP11-153F10.2",0.0063815313107951,-1.20003809401207,0,0.061,1,"RP11-153F10.2"
"RP11-211G23.2",0.0063815313107951,-0.70205414175518,0,0.061,1,"RP11-211G23.2"
"RP11-219D15.3",0.0063815313107951,-0.87870155170539,0,0.061,1,"RP11-219D15.3"
"RP11-256I23.2",0.0063815313107951,-0.6221484002797,0,0.061,1,"RP11-256I23.2"
"RP11-318G21.4",0.0063815313107951,-1.0203889895142,0,0.061,1,"RP11-318G21.4"
"RP11-320N7.2",0.0063815313107951,-0.923245945466594,0,0.061,1,"RP11-320N7.2"
"RP11-328J2.1",0.0063815313107951,-0.643418206445561,0,0.061,1,"RP11-328J2.1"
"RP11-329B9.4",0.0063815313107951,-0.638983822905763,0,0.061,1,"RP11-329B9.4"
"RP11-348J24.2",0.0063815313107951,-0.635040224736461,0,0.061,1,"RP11-348J24.2"
"RP11-403P17.6",0.0063815313107951,-0.706051043148016,0,0.061,1,"RP11-403P17.6"
"RP11-429J17.7",0.0063815313107951,-0.616937142329238,0,0.061,1,"RP11-429J17.7"
"RP11-445F12.1",0.0063815313107951,-1.16786181474478,0,0.061,1,"RP11-445F12.1"
"RP11-445L6.3",0.0063815313107951,-0.849859230443538,0,0.061,1,"RP11-445L6.3"
"RP11-454K7.3",0.0063815313107951,-0.649035850415349,0,0.061,1,"RP11-454K7.3"
"RP11-455O6.9",0.0063815313107951,-0.82008366093337,0,0.061,1,"RP11-455O6.9"
"RP11-465N4.5",0.0063815313107951,-0.709860233685628,0,0.061,1,"RP11-465N4.5"
"RP11-482M8.3",0.0063815313107951,-0.650390737613923,0,0.061,1,"RP11-482M8.3"
"RP11-503E24.2",0.0063815313107951,-0.829330674365019,0,0.061,1,"RP11-503E24.2"
"RP11-520A21.1",0.0063815313107951,-1.32196659161861,0,0.061,1,"RP11-520A21.1"
"RP11-551L14.4",0.0063815313107951,-0.67668727969986,0,0.061,1,"RP11-551L14.4"
"RP11-552D4.1",0.0063815313107951,-1.55668648847475,0,0.061,1,"RP11-552D4.1"
"RP11-60L3.6",0.0063815313107951,-1.06862799988467,0,0.061,1,"RP11-60L3.6"
"RP11-624L4.2",0.0063815313107951,-0.77352515926122,0,0.061,1,"RP11-624L4.2"
"RP11-667K14.3",0.0063815313107951,-2.60617540706763,0,0.061,1,"RP11-667K14.3"
"RP11-725P16.2",0.0063815313107951,-0.615206286136197,0,0.061,1,"RP11-725P16.2"
"RP11-757G1.6",0.0063815313107951,-1.79674689602027,0,0.061,1,"RP11-757G1.6"
"RP11-799B12.4",0.0063815313107951,-0.881183126068087,0,0.061,1,"RP11-799B12.4"
"RP11-805J14.5",0.0063815313107951,-0.624417682978311,0,0.061,1,"RP11-805J14.5"
"RP11-834C11.5",0.0063815313107951,-0.709799661964196,0,0.061,1,"RP11-834C11.5"
"RP11-861E21.2",0.0063815313107951,-0.746464656243139,0,0.061,1,"RP11-861E21.2"
"RP3-340B19.3",0.0063815313107951,-0.699724569917137,0,0.061,1,"RP3-340B19.3"
"RP3-525N10.2",0.0063815313107951,-1.79506712467386,0,0.061,1,"RP3-525N10.2"
"RP4-758J18.10",0.0063815313107951,-0.634843217985926,0,0.061,1,"RP4-758J18.10"
"RP4-781K5.6",0.0063815313107951,-0.697003105093592,0,0.061,1,"RP4-781K5.6"
"RP5-1070A16.1",0.0063815313107951,-0.659079589993713,0,0.061,1,"RP5-1070A16.1"
"RP5-968P14.2",0.0063815313107951,-0.644158677651942,0,0.061,1,"RP5-968P14.2"
"S100A7",0.0063815313107951,-1.11094598310171,0,0.061,1,"S100A7"
"SBSN",0.0063815313107951,-0.751239055025091,0,0.061,1,"SBSN"
"SCN5A",0.0063815313107951,-0.729321380370417,0,0.061,1,"SCN5A"
"SLC34A3",0.0063815313107951,-0.70531385645008,0,0.061,1,"SLC34A3"
"SOST",0.0063815313107951,-0.983156132834031,0,0.061,1,"SOST"
"SOWAHB",0.0063815313107951,-0.725287769868157,0,0.061,1,"SOWAHB"
"SOX3",0.0063815313107951,-1.56081534940194,0,0.061,1,"SOX3"
"SPACA3",0.0063815313107951,-0.738854880628288,0,0.061,1,"SPACA3"
"SPACA6P-AS",0.0063815313107951,-1.06648940140001,0,0.061,1,"SPACA6P-AS"
"SPINK9",0.0063815313107951,-0.87732978199351,0,0.061,1,"SPINK9"
"SPOCK1",0.0063815313107951,-0.719401005638976,0,0.061,1,"SPOCK1"
